Stock,Comment,Commented By,Timestamp
Deepak Nitrite,just  saw  some  very  bad  results  on  u  tube  ....PAT  down  40  percent   this  true   yes   help  this  stock  tomorrow,Deepak Nitrite,13-11-2024 19:05
Deepak Nitrite,Has  anyone  information  on  q2  result  of  DN,Deepak Nitrite,13-11-2024 19:06
Deepak Nitrite,sorry  this  was  for  SUN  TV,Deepak Nitrite,13-11-2024 19:08
Deepak Nitrite,Revenue  of  2032cr  has  just  missed  estimates  of  2068cr  slightly  and  PAT  of  194cr  has  also  missed  estimates  of  201cr  slightly.  Good  set  of  numbers  inline  with  estimates,Deepak Nitrite,13-11-2024 22:05
Deepak Nitrite,tomorrow  might  be  open  in  LC...,Deepak Nitrite,13-11-2024 22:59
Deepak Nitrite,Results  are  good  .  Other  chemical  companies  like  SRF  etc  have  show  50  percentage  decline  in  revenue  and  margins  .  DN  on  the  other  hand  is  maintaining  its  business  is  a  very  decent  way  .,Deepak Nitrite,14-02-2025 06:02
Deepak Nitrite,"It  has  corrected  a  lot  from  2500  levels  ,  if  markets  are  weak  it  can  fall  near  2000  which  would  be  a  steal  deal  to  grab  more  quantities  .",Deepak Nitrite,14-02-2025 06:03
Deepak Nitrite,Some  long  term  investors  of  DN  in  this  forum  were  talking  about  holding  this  scrip  for  10  to  15    years  to  create  generational  wealth  .  Stock  2  years  chala  nahi  sab  bhaage  shares  bech  ke  ..  ahahah  ..,Deepak Nitrite,14-02-2025 06:05
Deepak Nitrite,"future  trajectory  of  Deepak  Nitrite  stock  will  be  dependent  upon,  how  fast  the  revenue  doubles  from   stable  margins  at  15-17%",Deepak Nitrite,14-02-2025 06:55
Deepak Nitrite,"The  chemicals  manufacturing  company  has  reported  consolidated  net  profit  of  Rs  202  crore  for  the  third  quarter  of  FY24,  falling  3.3  percent  compared  to  the  corresponding  period  of  the  last  fiscal  year,  with  muted  topline  growth  and  subdued  operating  numbers.  Revenue  from  operations  grew  by  0.9  percent  year-on-year  to  Rs  2,009.2  crore  for  the  quarter.",Deepak Nitrite,14-02-2025 08:42
Deepak Nitrite,What  can  i  do  now  i  m  holding  the  2400  ce  at  80    plzzz  suggest,Deepak Nitrite,14-02-2025 09:17
Deepak Nitrite,"Guys  watch  out  Deepak  Nitrite  above  2251,  cash  levels  keeping  happy  sl  in  mind.  Thanks.",Deepak Nitrite,14-02-2025 09:31
Deepak Nitrite,"kal  kisi  ne  post  kiya  tha  ki  result  achcha  aayega.  
Yaar  Bhai  aise  hawa  hawai  baatein  kar  ke  apna  parichay  mst  diya  karo.",Deepak Nitrite,14-02-2025 09:38
Deepak Nitrite,"Deepak  Nitrite  shares  hit  10prcnt  lower  circuit  as  weak  Q3  earnings  dampen  sentiment.

EBITDA  tumbled  44.7  percent  to  Rs  168.5  crore  from  Rs  304.6  crore,  impacted  by  higher  input  costs  and  lower  realizations.

Deepak  Nitrites  operating  margins  shrank  to  8.9  percent  from  15.2  percent  in  the  year-ago  quarter,  highlighting  cost  pressures  and  weaker  pricing  power.",Deepak Nitrite,14-02-2025 09:49
Deepak Nitrite,keep  tracking  for  sharp  recovery.  The  result  was  expected  bad  due  to  demand  fall  and  high  raw  material  prices.,Deepak Nitrite,14-02-2025 10:03
Deepak Nitrite,Mai  to  cash  mein  kharidunga  1  saal    wait  bhi  karunga.,Deepak Nitrite,14-02-2025 10:04
Deepak Nitrite,now  you  can  buy  deepak  nitrates  with  out  fear  it  can  close  above  2100  at  EOD,Deepak Nitrite,14-02-2025 10:10
Deepak Nitrite,please  keep  in  mind  when  script  will  trade  above  at  average  price  it  can  hít  2100-  2150  today  or  tomorrow,Deepak Nitrite,14-02-2025 10:23
Deepak Nitrite,It  is  a  sweet  truth  to  buying  and  adding  Star  Health  from  tomorrow  afternoon  to  get  higher  profits  soon.,Deepak Nitrite,14-02-2025 10:25
Deepak Nitrite,sabki  lagne  vali   300  percent  gaya  tha  opar  .200  percent  to  girna  hi  chahiye,Deepak Nitrite,14-02-2025 11:09
Deepak Nitrite,best  for  long  term  Paragon  Fine  speciality,Deepak Nitrite,14-02-2025 11:27
Deepak Nitrite,"Friends  NSE,Deepak  nitrite  management  and  Research  analysts  Mr  S  Jigar  Patel  combined  efforts  manipulated  stock  price  from  4th  February  onwards  after  buy  recommendation  published  in  Money  control.  
on  13th  February  also    buy  recommendation  was  given  I  ET  swadesh  for  target  of  2350.
in  option  chain  NSE  is  manipulating  Theoretical  value  of  option  by  using  fake  Black  scholes  pricing  model.  I  need  your  support  to  expose  NSE  act  of  Manipulation  based  on  Money  control,  ET,Economics  time   than  90  percent  retail  investors  are  cheated  in  option  trade  by  NSE.  
please  support  me  ,I  need  your  support.  my  email  ID  is  Motivatorsglobal  at  email.  com",Deepak Nitrite,14-02-2025 11:34
Deepak Nitrite,Investor  ko  Khun  ke  assu  dila  diya....  there  is  bloodbath  in  midcap  and  small  cap  and  fxxxxxx  every  news  channel  are  just  referring  index  fall.  why  Dont  they  talk  about  individual  stock  that  has  fallen  60  to  70  percent...  should  government  remove  stt  and  long  term  capital  gain  to  boost  sentiment  of  investor  as  well  as  fii.  Government  will  loose  in  turn  due  to  fall  of  this  market  as  most  of  their  psu  stock  is  bleeding  ...  can  tell  much,Deepak Nitrite,14-02-2025 11:42
Deepak Nitrite,buy  intraday  btst  deepak  ntr  Target  will  be  2100  to  2350  friends  its  just  manipulation  nothing  is  worried  in  this  blue  chip  stocks,Deepak Nitrite,14-02-2025 11:47
Deepak Nitrite,"Deepak  Nitrite  Q3  consolidated  profit  plunges  51.5prcnt,  revenue  declines  5.3prcnt

1  Profit  plunges  51.5prcnt  to  Rs  98.1  crore  Vs  Rs  202  crore,  YoY

2  Revenue  declines  5.3prcnt  to  Rs  1,903.4  crore  Vs  Rs  2,009.2  crore,  YoY",Deepak Nitrite,14-02-2025 12:17
Deepak Nitrite,karib  272000  qty.  share  bechne  mein  lage  hain  aur  matr  7575  qty.  ke  share  kharidne  mein.  Kya  hoga....,Deepak Nitrite,14-02-2025 12:36
Deepak Nitrite,Buy  Deepak  nitrate  above  1922  for  tgt  of  2000  to  2050  with  sl  of  1870,Deepak Nitrite,14-02-2025 12:52
Deepak Nitrite,dont  panic  buy  or  hold  deepak  ntc  cmp  1900  this  month  target  2100  sl  1850,Deepak Nitrite,14-02-2025 13:34
Deepak Nitrite,Sell  current  market  price  for  a  target  of  2180  in  short  term.  Huge  selling  pressure  at  1235  levels.,Deepak Nitrite,14-02-2025 13:57
Deepak Nitrite,apki  observation  sahi  lag  rhi  h  ye  2100  level  kal  dikha  dega,Deepak Nitrite,14-02-2025 14:09
Deepak Nitrite,atleast  now  people  will  understand  that  promoter  buying  is  not  always  positive  it  can  be  a  trap  also,Deepak Nitrite,14-02-2025 14:34
Deepak Nitrite,tomorrow  it  will  hit  2200  all  chemicals  stocks  wil  open  upper  circuit,Deepak Nitrite,14-02-2025 20:23
Deepak Nitrite,any    update  about  promoter  buying  today   promoter  not  buying,Deepak Nitrite,14-02-2025 20:32
Deepak Nitrite,Today  there  has  been  added  10  lac  OI  in  2000  call  and  todays  atp  was  near   selling  may  occur  on  bounce..Not  gonna  close  above  2000,Deepak Nitrite,14-02-2025 23:24
Deepak Nitrite,3000  within  week  deepakntr,Deepak Nitrite,14-07-2024 19:02
Deepak Nitrite,so  chaina  s  phenol  new  capacity  absorb  chaina  new  polycarbonate  plant  absorb  so  last  75  days  phenol  prices  47%  rise.,Deepak Nitrite,14-09-2024 09:55
Deepak Nitrite,"fund  houses  ,fii,dii  want  buying  dn  shares  low  price",Deepak Nitrite,14-09-2024 11:32
Deepak Nitrite,issi  saptah  2250  cross  karega  ye  stock,Deepak Nitrite,14-10-2024 09:59
Deepak Nitrite,Management  has  approved  to  acquire  a  project  for  manufacturing  polycarbonate  resins  with  an  investment  of  around  5000  crores..  big  positive  for  the  company..,Deepak Nitrite,14-11-2024 01:19
Deepak Nitrite,book  profit  it  may  fall  again  book  book  book  now,Deepak Nitrite,14-11-2024 09:53
Deepak Nitrite,i  think  rise  today  in  deepak  nitrite  is  due  to  tontwo  factors  first  strong  commentary  by  management  n  green  market.  hopefully  it  keep  would  keep  this  way.,Deepak Nitrite,14-11-2024 10:44
Deepak Nitrite,"the  companys  arm  deepak  chem  tech  has  signed  an  agreement  with  affiliates  of  trinseo  plc  to  manufacture  polycarbonate  resins  with  an  investment  of  rs  5,000  crore",Deepak Nitrite,14-11-2024 10:48
Deepak Nitrite,that’s  good  to  know  bought  some  today  also  buy  jio  financials  it  is  in  nse  nee  fno  listing  and  after  50  percent  jio  blackrock  acquisition  last  month  it  should  double  your  money  in  the  next  3  to  6  month  enjoy  and  good  luck,Deepak Nitrite,14-11-2024 12:45
Deepak Nitrite,look  at  the  buyers  percentage  some  its  10  and  suddenly  increase  to  90  percent  all  are  promoters  game,Deepak Nitrite,14-11-2024 13:14
Deepak Nitrite,its  only  bubble...  it  can  gp  down  anytime  to  2320  level,Deepak Nitrite,14-11-2024 13:34
Deepak Nitrite,it  is  an  operator  game  ...  surely  it  is  going  to  retract  back.  you  watch  after  sometime  .  just  a  bubble  .  i  sold  my  positions  with  profit  dear  all,Deepak Nitrite,14-11-2024 14:18
Deepak Nitrite,quarterly  results  are  muted.  much  below  expectations  ....i  dont  why  its  gone  up  so  much.  dont  worry  its  going  to  come  down,Deepak Nitrite,14-11-2024 14:52
Deepak Nitrite,results  were  bad  so  retailers  went  short  and  operator  brought  news    .....  dont  short  bcoz  what  I  feel  is  promoter  is  the  operator  here,Deepak Nitrite,14-11-2024 16:53
Deepak Nitrite,Highly  undervalued...  havent  participated  in  smallcap  midcap  rally..  keep  accumulating,Deepak Nitrite,14-12-2024 12:35
Deepak Nitrite,head  n  shoulder  formed  in  1  year   movement  ayega,Deepak Nitrite,14-12-2024 18:25
Deepak Nitrite,why  deepak  nitrite  is  falling  continuously  despite  off  borker  house  gave  good  target,Deepak Nitrite,15-01-2025 18:22
Deepak Nitrite,"Deepak  Nitrite  December  2023  (Quarterly)  Income  at  Rs  2,009  crore  vs  Rs  1,991  crore  YoY.  PAT  at  Rs  202  crore  vs  Rs  209  crore  YoY",Deepak Nitrite,15-02-2025 00:31
Deepak Nitrite,lol  this  garbage  is  still  at  these   the  long  term  investors  are  having  a  good  time...I  do  remember  some  few  clowns  names  in  this  forum,Deepak Nitrite,15-02-2025 01:34
Deepak Nitrite,production  very  low  Hyderabad  plant,Deepak Nitrite,15-02-2025 09:43
Deepak Nitrite,"3000  target  hold  it  investors  stock  for  long  term  ,  enjoy  investing  not  for  traders  and  operator.
others  pl  exit  the  forum  as  they  will  be  sad  once  it  is  3000  missing  feelings",Deepak Nitrite,15-02-2025 12:57
Deepak Nitrite,only  sell  sell  sell  sell  sell,Deepak Nitrite,15-02-2025 16:42
Deepak Nitrite,"Only  Buy,  since  its  a  good  valuation  at  this  point",Deepak Nitrite,15-02-2025 16:57
Deepak Nitrite,"some  frineds  trap  on  higher  price  and  they  wish  its  rebounce  and  some  those  who  sold  on  higher  price  wish  to  come  down  so  can  add  again.    See  this  share  alrady  well  corrected  in  the  past  but  market  no  reward  if  see  the  bad  results  so  take  care,  i  only  wait  to  below  1820  and  than  start  to  add  in  parts  with  the  reason  if  break  the  1812  than  we  will  see  big  down  fall  so  add  first  part  at  1812  and  keep  money  to  add  next  in  the  9  parts  on  every  dip  of  RS  40  from  1812  means  1782,  1742  ,  keep  follow  to  see  how  to  handle  and  play  safe  in  the  current  market.",Deepak Nitrite,15-02-2025 23:40
Deepak Nitrite,maybe  maybe  mere  khyal  se  pakka  1930  jayega  aur  ye  forum  walo  k  message  par  bharosa  karoge  to  hamesha  paisa  dubaoge..  hahahaha,Deepak Nitrite,15-03-2025 15:38
Deepak Nitrite,A  long  consolidation  in  this  stock.  It  is  ready  for  multi-  month  break  out.,Deepak Nitrite,15-07-2024 13:40
Deepak Nitrite,"DN    sustaining  above  the  first  resistance  of  2700  .  Moving  towards  the  second  resistance  of  3020  .  Once  it  is  taken  out,  this  stock  will  be  ready  to  achieve  4700",Deepak Nitrite,15-07-2024 19:31
Deepak Nitrite,"chemical  industry  stable,  and  prices  of  chemicals  rising  many  chemical  products  have  seen  good  price  hike  deepak  nitrite  is  one  of  the  company  that  benefits  from  price  rise  as  its  products  are  seeing  price  hikes  ,as  far  the  stock  is  concerned  could  rise  to  rs  2500  however  investment  will  give  better  returns  ,other  companies  that  comes  to  notice  is  aart  ind,tata  chemicals",Deepak Nitrite,15-09-2024 07:35
Deepak Nitrite,yes  today  target  3080  3100  for   jumping  anything  will  happen  by  today  or  later  tomorrow,Deepak Nitrite,15-10-2024 11:12
Deepak Nitrite,"buy  deepak  nitrate  2900  ce  above  79  for  88  96

buy  bajaj  auto  11600  pe  at  253  for  276  287  299",Deepak Nitrite,15-10-2024 12:21
Deepak Nitrite,now  it  has  moved  to  reversal  pattern  for  profit  booking  is  look  1990,Deepak Nitrite,15-10-2024 12:21
Deepak Nitrite,Worst  is  over  -  buy  now  for  a  target  of  3150  by  Jan,Deepak Nitrite,15-11-2024 09:32
Deepak Nitrite,looks  like  will  go  up  a  lil  on  monday  and  fall  tuesday  onwards.  stay  away  from  entry,Deepak Nitrite,15-11-2024 20:06
Deepak Nitrite,now  its  time  to  book  profit  ..  my  buying  price  was  1980  ..  exit  and  wait  for  some  time  .  every  one  get  chance  ..  now  I  start  accumulating  Paytm,Deepak Nitrite,15-12-2024 10:04
Deepak Nitrite,This  is  just  the  beginning.  keep  holding  and  accumulating,Deepak Nitrite,15-12-2024 10:59
Deepak Nitrite,"Initiate  a  short-term  buy  for  DEEPAKNTR  within  the  range  of  2325-2365.  Implement  a  Stop  Loss  at  2310  to  manage  risk,  and  set  a  target  of  2424  for  potential  gains.",Deepak Nitrite,15-12-2024 11:14
Deepak Nitrite,we  may  see  4  to  5  percentage  minimum  rally  in  this  stock  positional  view  2700  to  3000  target,Deepak Nitrite,15-12-2024 11:16
Deepak Nitrite,i  already  mention  high  operators  active  here  so  volatile  only  positional  trader  trade  here  otherwise  burn  ur  hands  hold  for  monday,Deepak Nitrite,15-12-2024 11:50
Deepak Nitrite,Buy  DEEPAKNTR  at  2350-2368  with  a  Target  of  2425    in  5  days.  Stop  Loss  2310,Deepak Nitrite,15-12-2024 12:00
Deepak Nitrite,"Initiate  a  short-term  buy  for  DEEPAKNTR  within  the  range  of  2325-2365.  Implement  a  Stop  Loss  at  2310  to  manage  risk,  and  set  a  target  of  2424  for  potential  gains.",Deepak Nitrite,15-12-2024 13:35
Deepak Nitrite,we  will  see  real  movement  not  today  today  its  over  as  it  bounce  up  to  2400  and  fail  to  cross  it  may  be  on  monday  it  will  cross  2500  also,Deepak Nitrite,15-12-2024 16:05
Deepak Nitrite,Dont  be  in  rush  to  book  out  2024  onwards  chemical  sector  would  again  be  in  lime  light.  Deepak  nitrate  is  just  getting  started  i  wouldnt  rule  out  3500  in  next  12  to  15  months..,Deepak Nitrite,15-12-2024 16:10
Deepak Nitrite,break  out  failed  to   much  lower  than  day  high.........  increase  in  open  interest  is  the  only  positive  thing.  may  be  Friday  factor  played.  baught  a  call  at  day  high  and  trapped  at  higher  level.waiting  for  upmove  to  exit.,Deepak Nitrite,15-12-2024 22:54
Deepak Nitrite,sideways  movement  stock  its  not  going  up  or  down  in  any  market  conditions  onces  it  cross  2400  it  will  go  down  to  2200,Deepak Nitrite,16-01-2025 13:06
Deepak Nitrite,Soon  there  shall  be  a  news  of  deepak  nitrite  entering  into  new  specialty  molecules,Deepak Nitrite,16-01-2025 14:11
Deepak Nitrite,Q3  numbers  expected  to  be  better  for  most  chemical  companies,Deepak Nitrite,16-01-2025 14:12
Deepak Nitrite,2500  ce  52rs  hold  or  sell,Deepak Nitrite,16-01-2025 17:04
Deepak Nitrite,Selling  seen  on  higher  levels.  Sell  at  current  levels  for  a  downside  target  of  2180.Sell.,Deepak Nitrite,16-02-2025 05:43
Deepak Nitrite,"Chemical  is  a  cyclical  Industry.  The  molecules  get  commoditised  over  a  period  of  time  and  hence  margin  reduces.  Hence  from  valuation  point  of  view  anything  in  excess  of  20  PE  is  expensive.  So  all  these  high  prced  Deepak,  Arti,  SRF,  Navin  etc  are  bound  to  correct.  Today  it  is  Deepak  turn  and  tomorrow  another  high  priced  Chemical  stock  .  Better  to  book  profit  at  higher  levels  and  reenter  when  PE  levels  come  to  10  to  15.  In  fact  all  these  companies  were  available  at  PE  10  to  15  only  before  the  rally  started.",Deepak Nitrite,16-02-2025 08:37
Deepak Nitrite,when  we  see  the  2500  figure  near  future,Deepak Nitrite,16-02-2025 10:55
Deepak Nitrite,now  every  1  including  brokerage  houses  want  to  buy  at  lower  level  below   it  wil  not  give  chance  to  buy  lower  levels    down  target  3200-3800  this  year,Deepak Nitrite,16-02-2025 14:10
Deepak Nitrite,Tom  ready  for  one  more  Lower  circuit.  It  will  trade  side  ways  after  that.  6  months  for  recovery.,Deepak Nitrite,16-02-2025 22:55
Deepak Nitrite,what  will  be  the  impact  of  fno  ban,Deepak Nitrite,16-02-2025 23:41
Deepak Nitrite,Almost  zero  debt.  Breakout  done.  Now  it  will  not  be  available  below  3000  in  next  few  trading  sessions.,Deepak Nitrite,16-09-2024 18:41
Deepak Nitrite,buy  for  the  target  of  3200  if  you  have  at  low  level  just  hold  it  dont  sell,Deepak Nitrite,16-10-2024 10:25
Deepak Nitrite,on  monday  nifty  opens  100-150  points  down  but  it  recovers  sharply  and  ended  above  200  points  in  green.,Deepak Nitrite,16-11-2024 07:07
Deepak Nitrite,what  can  i  do  with  this  stock  ?  pls  suggest  shall  i  hold  or  sell,Deepak Nitrite,16-11-2024 11:55
Deepak Nitrite,deepak  is  ready  to  blast  wait  and  hold  it  will  touch  2350  in  this  month,Deepak Nitrite,16-11-2024 20:22
Deepak Nitrite,"Compared  to  other  chemical  companies  where  profit  has  halved,  deepaks  numbers  are  impressive.  whats  more  imp  is  going  into  q4  new  products  coming  online  which  will  aid  the  figures.  Once  2500  plus  is  sustained  it  will  rocket  to  new  life  highs.  One  of  the  best  plays  in  the  chemical  sector.",Deepak Nitrite,17-02-2025 00:13
Deepak Nitrite,"dn  is  investment  sureshot  ,only  long  term  investor  will  benefit  ,  at  present  it  is  a  very  compulsive  buy  ,  buy  now  and  forget  multibagger  returns
not  for  traders  ,  hold  and  forget  -  3000  sureshot",Deepak Nitrite,17-02-2025 10:36
Deepak Nitrite,why  not  down  why  raising,Deepak Nitrite,17-02-2025 11:52
Deepak Nitrite,It  is  going  to  Rs  2250......Jahan  se  niche  aaya  ....  vaapas  ja  rha  hai......,Deepak Nitrite,17-02-2025 13:11
Deepak Nitrite,"DEEPAK  NITRATE..  MOVING  UP..  RESULTS  MAY  SURPRISE  ON  MONDAY  ,,HIGH  RISE  IN  PROFIT..MAY  GIVE  BONUS  &  SPECIAL  DIVIDEND...BUY  FOR  2504/==  &  2532/===",Deepak Nitrite,17-05-2024 09:31
Deepak Nitrite,this  stock  has  now  started  to  irritate  .  more  than  2  years  of  holding  but  nothing  .  same  1800  to  2300  range  .  also  when  you  have  highest  percentage  of  allocation  in  a  single  stock  it  begins  to  irritate  even  more  .,Deepak Nitrite,17-10-2024 09:12
Deepak Nitrite,no  point  selling  when  one  has  spent  more  than  2  years  of  holding,Deepak Nitrite,17-10-2024 09:14
Deepak Nitrite,share  doomed.  good  buy  at  present.,Deepak Nitrite,17-10-2024 10:10
Deepak Nitrite,profit  booking  after  rally  and  also  weekly  expiry,Deepak Nitrite,17-10-2024 12:03
Deepak Nitrite,deepak  nitrite  aaj  2170  cross  karega,Deepak Nitrite,17-10-2024 12:48
Deepak Nitrite,prabhudas  liladhar  downgrade  Deepak  nitrate  target  of  Rs  2534.  Thats  why  today  DN  fell  rapidly.,Deepak Nitrite,17-10-2024 23:40
Deepak Nitrite,stay  focus  on  agriculture  and  chemical  stocks  big  announcement  for  sector  in  vire  of  election  agriculture  stock  will  focus  for  1  week  tata  chemical  deepak  nitrate  and  gnfc,Deepak Nitrite,17-12-2024 20:55
Deepak Nitrite,"Keep  buying  deepak  nitrate  in  tons  below  2400  life  long  in  SIP,  it  is  going  to  wonderful  profit  in  long.  Strong  fundamentals  and  in  a  good  sector.  I  has  not  participated  in  the  bull  run.  It  has  come  to  buying  levels.",Deepak Nitrite,18-01-2025 10:05
Deepak Nitrite,Investor  call  was  very  optimistic.  Management  has  given  positive  guidance  on  Q4  and  Q1FY26.  Stock  will  rebound  and  any  correction  would  be  temporary.  Retailers  pls  dont  sell  single  stock.  hold  it  tight.,Deepak Nitrite,18-02-2025 02:03
Deepak Nitrite,2700  level  is  on  cards.  wait  for  45  days.,Deepak Nitrite,18-02-2025 19:00
Deepak Nitrite,210  crore  profit  after  tax  estimated,Deepak Nitrite,18-05-2024 01:10
Deepak Nitrite,"Don’t  sell  this  stock  …  it  is  portfolio  stock  long  term  investors  will  b  rewarded,  but  when  company  will  give  bonus  issue  so  huge  reserves  …  In  AGM  investors  should  raise  this  question.",Deepak Nitrite,18-07-2024 17:12
Deepak Nitrite,kya  yeh  stock  upar  jayega  i  m  holding  ce  pls  suggest,Deepak Nitrite,18-09-2024 12:02
Deepak Nitrite,big  beat  export  both  MoM  and,Deepak Nitrite,18-09-2024 12:26
Deepak Nitrite,2600  ist  target  till  diwali  or  earlier  stop  loss2120  happy  investing%uD83D%uDE0D%uD83D%uDE0D%uD83D%uDE0D,Deepak Nitrite,18-09-2024 13:24
Deepak Nitrite,margins  will  tell  the  direction  of  stock  price  from  here.....,Deepak Nitrite,18-09-2024 14:39
Deepak Nitrite,DEEPAK  NITRITE  CHEMICAL  EXPORT  DATA  BIG  BEAT  YOY  AND  MOM  MOM  YOY  69.1%â¬†ï¸  34.43%â¬†ï¸,Deepak Nitrite,18-09-2024 20:29
Deepak Nitrite,Results  to  be  declared  on  7th  November,Deepak Nitrite,18-10-2024 08:49
Deepak Nitrite,reduce  deepak  nitrite  target  of  rs  1854:  prabhudas  lilladher,Deepak Nitrite,18-10-2024 10:57
Deepak Nitrite,"accumulate  deepak  nitrite  2100,  upside  possible  2250,  2400,????",Deepak Nitrite,18-10-2024 11:52
Deepak Nitrite,buy  near  2830  and  at  dips  also  at  next  week  if  you  get  yes  tgt  will  from  here  3k  to  3105  plus  positional  for  next  3  weeks  buy  in  bulk  one  if  start  it  will  be  rocket  till  and  yes  2780  will  buy  sl  spot  2772  buy  in  bulk  soon  rocket,Deepak Nitrite,18-10-2024 13:16
Deepak Nitrite,fully  operator  game...  it  will  anytime  crash  to  2100-2200  level,Deepak Nitrite,18-11-2024 11:55
Deepak Nitrite,it  will  touch  2780  in  this  series  as  per  monthly  charts,Deepak Nitrite,18-11-2024 22:23
Deepak Nitrite,no  strength  till  now   wil  end  in  red,Deepak Nitrite,18-12-2024 11:53
Deepak Nitrite,any  suggestions.....I  am  trapped  in  call  option  at  higher  level   I  wait  or  book  loss,Deepak Nitrite,18-12-2024 21:11
Deepak Nitrite,kispe  itna  Paisa  foot  pada  ki  3  %  upar  kardiya  issay,Deepak Nitrite,19-01-2025 12:27
Deepak Nitrite,Short  covering  Hui  hai  chicha.  Long  built  toh  abhi  or  hoga,Deepak Nitrite,19-01-2025 15:11
Deepak Nitrite,best  buying  level  1700  to  1740  level,Deepak Nitrite,19-02-2025 05:53
Deepak Nitrite,promoters  bought  yesterday  aaj  UC  lagao,Deepak Nitrite,19-02-2025 07:54
Deepak Nitrite,stock  is  out  of  FandO  ban,Deepak Nitrite,19-02-2025 09:06
Deepak Nitrite,sell  at  this  price  unless  big  losses,Deepak Nitrite,19-02-2025 09:23
Deepak Nitrite,Buy  Deepak  Nitrite  at  1907  with  a  target  of  1980,Deepak Nitrite,19-02-2025 11:04
Deepak Nitrite,Today  again  promoters  and  institutions  may  grab  ...,Deepak Nitrite,19-02-2025 11:49
Deepak Nitrite,"deepak  ntr  will  touch  1800  brokers  Avging  der  losses  now

chances  to  big  drop  from  here",Deepak Nitrite,19-02-2025 12:04
Deepak Nitrite,Morgan  Stanley  initiated  Rs  3000  target  for  Deepak  Nitrite....  published  in  Money  control.....,Deepak Nitrite,19-02-2025 12:11
Deepak Nitrite,promoters  continuously  acquiring  Deepak  Nitrite  shares...,Deepak Nitrite,19-02-2025 19:34
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
Deepak Nitrite,"The  Fixed  Income:  Changing  the  Way  India  Invests

Built  with  love  in  India,  we  empower  over  1,50,000  investors  to  grow  with  stability.  Whether  it’s  corporate  bonds,  government  bonds,  fixed  deposits,  or  more,  our  platform  helps  you  build  a  solid  financial  foundation  with  predictable,  stable  returns.

Explore  Now:https://www.thefixedincome.com/?utm_source=moneycontrol&utm_medium=mc-forum&utm_campaign=home-page",Bonds,19-03-2025 20:26
